axon,slice,gratio,axon_diam,dist_centre
Axon10,slice_012,0.7419461739824392,7.875082350119609,15.291232927075088
Axon10,slice_013,0.7714151792474715,9.023930034104495,15.544493722853959
Axon10,slice_014,0.8401900117873533,13.280598882264565,5.88492219719969
Axon10,slice_015,0.7759760229053324,11.326570274904295,229.20175231427697
Axon10,slice_016,0.7672789372601545,12.304340199781484,16.234542864790303
Axon10,slice_017,0.7496540569359036,13.961198781650642,21.855721039262054
Axon10,slice_018,0.6001653711993868,7.084748992579055,3.676050261439078
Axon10,slice_019,0.8361325303961591,10.353927905985833,11.087641311652012
Axon10,slice_020,0.7227305381292131,12.144596690179275,223.07933901880008
Axon10,slice_021,0.6981374092382975,10.517625483812203,30.475828056219058
Axon10,slice_022,0.6404951005206831,8.28463845830759,5.4476404722683895
Axon10,slice_023,0.8179811148664697,15.620458277882006,20.161412394321342
Axon10,slice_024,0.7303589252438564,11.328443635374075,9.688776100073897
Axon10,slice_025,0.95128930646677,5.307255064025736,140.7315168488675
Axon10,slice_026,0.7283523528256843,11.720383542474549,5.456313329280305
Axon10,slice_027,0.7005717954468235,11.28559212689269,11.055055294740345
Axon10,slice_028,0.7534590616112086,13.737819149144398,16.896309638178657
Axon10,slice_029,0.7407037775308284,13.186286165254067,12.631322999205862
Axon10,slice_030,0.8192569657148253,3.8840652132537574,250.5929603463771
Axon11,slice_000,0.8293453749038528,7.224067151137334,219.29286459838036
Axon11,slice_001,0.7594587270954106,10.19700892411922,19.012622321402013
Axon11,slice_002,0.6309752086996732,7.255815214008318,4.103043868703786
Axon11,slice_003,0.7426956355488841,10.85640687525558,10.553958693692019
Axon11,slice_004,0.7206954803337979,9.283892653297611,16.713582921874718
Axon11,slice_005,0.6795158666095423,7.409497871882221,330.5972352828519
Axon11,slice_006,0.9416150165780262,11.586488298814466,202.9925285564097
Axon11,slice_007,0.6927177053420577,8.682594731556591,10.004870481679479
Axon11,slice_008,0.8122063368292747,4.9846228173420215,50.53667689482084
Axon11,slice_009,0.6622168437236007,7.513970771891413,4.120593196097859
Axon11,slice_010,0.7957554031954063,3.07334159731173,118.23495588128593
Axon11,slice_011,0.6976100283598052,8.467244104613403,313.1745342659336
Axon11,slice_012,0.6365565426224338,1.829841484017494,25.110795655769927
Axon11,slice_013,0.9272125907056392,11.483316228258008,26.60265391676148
Axon11,slice_014,0.7975137766810712,14.05411455381164,21.70811543815745
Axon11,slice_015,0.7364173793984269,14.212366593140624,194.30121754813
Axon12,slice_000,0.7309814128552203,1.6780461980750705,412.9284163791128
Axon12,slice_001,0.7659296066791095,14.652988921090977,16.343160498408494
Axon12,slice_002,0.8843578203622889,10.75146915340587,11.302580694310214
Axon12,slice_003,0.816995949152986,17.220115771314354,17.531543667974745
Axon12,slice_004,0.7173694553523637,11.278362130846023,19.240928248824222
Axon12,slice_005,0.8419471051287316,12.74056706032794,178.51200412157687
Axon12,slice_006,0.6856065799469555,9.52163828090305,11.716533527603403
Axon12,slice_007,0.7192657536810954,7.7970300722168275,5.785085037004042
Axon12,slice_008,0.8085065153471495,14.348254630322428,6.017730394955348
Axon12,slice_009,0.7085131737454086,10.489160869632927,24.601322833827727
Axon12,slice_010,0.9201778891390032,1.0130536071907468,400.67840060705294
Axon12,slice_011,0.7129732478604226,13.113260915216028,8.554085604859804
Axon12,slice_012,0.7226482980047653,10.629134568462892,10.972973579418145
Axon12,slice_013,0.7585930142871774,11.957257746515245,15.903944355512348
Axon12,slice_014,0.745612098084661,11.830033314686789,28.49661810762759
Axon12,slice_015,0.8520268351987683,9.385604529492094,113.63820749545141
Axon13,slice_000,0.965230979885517,1.6468564371889471,187.19335008915584
Axon13,slice_001,0.8529525795887221,16.452977455979163,11.337647617447203
Axon13,slice_002,0.6396423289075894,6.894893051303101,9.584362967683257
Axon13,slice_003,0.8241275827261066,10.538818365507847,4.852854911233852
Axon13,slice_004,0.857713274423842,10.64615256334178,5.792736208100945
Axon13,slice_005,0.8851990150067159,4.005896220011433,137.1625353674095
Axon13,slice_006,0.6950182902066191,8.915891028108815,0.8421077741969181
Axon13,slice_007,0.6509437807897324,11.660099182227304,146.11045253849952
Axon13,slice_008,0.7850776776728516,11.17723734301794,7.986726855052695
Axon13,slice_009,0.8018911206988223,12.325542617870752,11.786187935130389
Axon13,slice_011,0.6959467962733843,7.254029664411086,3.2877456615347347
Axon13,slice_012,0.9310311318940458,3.4318554592558628,130.16490292067803
Axon13,slice_013,0.7016841758873965,8.119957803104233,2.2385045150061695
Axon13,slice_014,0.6875254696888464,7.857300008836493,6.7482481335270394
Axon13,slice_015,0.6053119233597104,7.353011013855853,150.9581407395265
Axon14,slice_000,0.957593138833082,2.392995488122123,421.4944818055438
Axon14,slice_001,0.773647879267051,8.824538733436718,13.881501392713668
Axon14,slice_002,0.7032700677062373,8.916755239954028,6.052650040624537
Axon14,slice_003,0.7943038128234916,9.98619858309195,18.236433295616933
